time,pressure_pss(MB),org.openmined.syft.demo_pss(MB),Active_Memory(MB),Cached_Memory(MB),Free_Memory(MB),SwapCached_Memory(MB),Inactive:,Active(anon):,Inactive(anon):,Active(file):, Inactive(file):,Unevictable:,Mlocked:,SwapTotal:,SwapFree:,Dirty:,Writeback:,AnonPages:,Mapped:,Shmem:,Slab:,SReclaimable:,SUnreclaim:,KernelStack:,PageTables:,NFS_Unstable:,Bounce:,WritebackTmp:,CommitLimit:,Committed_AS:,VmallocTotal:,VmallocUsed:,VmallocChunk:,totalPrivateClean,totalPrivateDirty,totalSharedClean,totalSharedDirty,totalSwappablePss
02:59:06,252,260,1013,1155,430,0,782,470,229,543,552,96,91,508,487,0,0,698,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,232,45,13,13,
02:59:07,258,258,1058,1155,386,0,782,514,229,543,552,96,91,508,487,0,0,743,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,238,45,13,13,
02:59:08,262,262,1060,1155,383,0,782,517,229,543,552,96,91,508,487,0,0,745,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,242,45,13,13,
02:59:09,257,257,1054,1155,390,0,782,510,229,543,552,96,91,508,487,0,0,739,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,237,45,13,13,
02:59:10,257,257,1057,1155,386,0,782,514,229,543,552,96,91,508,487,0,0,742,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,237,45,13,13,
02:59:11,261,261,1055,1155,388,0,782,512,229,543,552,96,91,508,487,0,0,740,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,241,45,13,13,
02:59:12,287,261,1083,1155,361,0,782,539,229,543,552,96,91,508,487,0,0,767,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,267,45,13,13,
02:59:13,230,230,1030,1155,413,0,782,487,229,543,552,96,91,508,487,0,0,715,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,210,45,13,13,
02:59:14,258,258,1059,1155,385,0,782,515,229,543,552,96,91,508,487,0,0,744,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,238,45,13,13,
02:59:15,262,262,1063,1155,381,0,782,520,229,543,552,96,91,508,487,0,0,748,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,242,45,13,13,
02:59:16,253,258,1029,1155,415,0,782,485,229,543,552,96,91,508,487,0,0,713,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,233,45,13,13,
02:59:17,258,258,1058,1155,386,0,782,515,229,543,552,96,91,508,487,0,0,743,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,238,45,13,13,
02:59:18,262,262,1062,1155,381,0,782,519,229,543,552,96,91,508,487,0,0,747,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,242,45,13,13,
02:59:19,259,259,1013,1155,431,0,782,470,229,543,552,96,91,508,487,0,0,698,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,239,45,13,13,
02:59:20,257,257,1055,1155,388,0,782,511,229,543,552,96,91,508,487,0,0,739,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,237,45,13,13,
02:59:21,262,262,1061,1155,383,0,782,517,229,543,552,96,91,508,487,0,0,745,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,242,45,13,13,
02:59:22,277,268,1089,1155,355,0,782,545,229,543,552,96,91,508,487,0,0,773,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,257,45,13,13,
02:59:23,382,373,1192,1155,251,0,782,649,229,543,552,96,91,508,487,0,0,877,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,362,45,13,13,
02:59:24,335,327,1150,1155,293,0,782,607,229,543,552,96,91,508,487,0,0,835,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,315,45,13,13,
02:59:25,430,421,1239,1155,204,0,782,696,229,543,552,96,91,508,487,0,0,924,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,410,45,13,13,
02:59:26,488,483,1290,1155,154,0,782,747,229,543,552,96,91,508,487,0,0,975,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,468,45,13,13,
02:59:27,380,377,1183,1155,261,0,782,640,229,543,552,96,91,508,487,0,0,868,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,360,45,13,13,
02:59:28,211,204,1084,1155,360,0,782,540,229,543,552,96,91,508,487,0,0,768,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,191,45,13,13,
02:59:29,320,320,1123,1155,320,0,782,580,229,543,552,96,91,508,487,0,0,808,525,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,300,45,13,13,
02:59:30,328,327,1129,1155,315,0,782,585,229,543,552,96,91,508,487,0,0,814,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,308,45,13,13,
02:59:31,330,330,1138,1155,305,0,782,594,229,543,552,96,91,508,487,0,0,823,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,310,45,13,13,
02:59:32,205,205,1006,1155,437,0,782,463,229,543,552,96,91,508,487,0,0,691,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,185,45,13,13,
02:59:33,207,207,1008,1155,435,0,782,465,229,543,552,96,91,508,487,0,0,693,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,187,45,13,13,
02:59:34,216,222,1017,1155,426,0,782,473,229,543,552,96,91,508,487,0,0,701,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,196,45,13,13,
02:59:35,218,218,1019,1155,424,0,782,476,229,543,552,96,91,508,487,0,0,704,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,198,45,13,13,
02:59:36,221,221,1022,1155,421,0,782,478,229,543,552,96,91,508,487,0,0,706,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,201,45,13,13,
02:59:37,224,224,1025,1155,418,0,782,482,229,543,552,96,91,508,487,0,0,710,525,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,204,45,13,13,
02:59:38,228,227,1029,1155,414,0,782,485,229,543,552,96,91,508,487,0,0,713,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,208,45,13,13,
02:59:39,244,244,1045,1155,397,0,782,502,229,543,552,96,91,508,487,0,0,730,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,224,45,13,13,
02:59:40,247,247,1048,1155,396,0,782,505,229,543,552,96,91,508,487,0,0,733,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,227,45,13,13,
02:59:41,250,249,1051,1155,393,0,782,507,229,543,552,96,91,508,487,0,0,735,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,230,45,13,13,
02:59:42,252,252,1053,1155,391,0,782,510,229,543,552,96,91,508,487,0,0,738,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,232,45,13,13,
02:59:43,255,255,1056,1155,388,0,782,512,229,543,552,96,91,508,487,0,0,740,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,235,45,13,13,
02:59:44,258,257,1059,1155,384,0,782,515,229,543,552,96,91,508,487,0,0,744,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,238,45,13,13,
02:59:45,262,261,1063,1155,380,0,782,519,229,543,552,96,91,508,487,0,0,748,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,242,45,13,13,
02:59:46,266,265,1067,1155,376,0,782,523,229,543,552,96,91,508,487,0,0,752,526,1,107,40,66,22,29,0,0,0,1908,55257,245759,119,245553,13,246,45,13,13,
02:59:47,295,294,1096,1155,347,0,782,552,229,543,552,96,91,508,487,0,0,781,526,1,107,40,66,22,29,0,0,0,1908,55256,245759,119,245553,13,275,45,13,13,
02:59:48,298,298,1110,1155,335,0,780,565,229,545,551,96,91,508,487,0,0,793,534,1,107,40,66,22,29,0,0,0,1908,57152,245759,120,245553,13,278,45,13,13,
02:59:49,300,300,1118,1164,317,0,788,572,229,545,559,96,91,508,487,0,0,801,539,1,107,40,66,22,30,0,0,0,1908,57157,245759,120,245553,13,280,45,13,13,
02:59:50,303,302,1111,1167,321,0,791,565,229,546,561,96,91,508,487,0,0,794,540,1,107,40,66,22,30,0,0,0,1908,57153,245759,120,245553,13,283,45,13,13,
02:59:51,305,305,1114,1167,319,0,791,568,229,546,561,96,91,508,487,0,0,797,540,1,107,40,66,22,30,0,0,0,1908,57153,245759,120,245553,13,285,45,13,13,
02:59:52,308,308,1117,1167,316,0,791,571,229,546,561,96,91,508,487,0,0,799,540,1,107,40,66,22,30,0,0,0,1908,57153,245759,120,245553,13,288,45,13,13,
02:59:53,311,311,1121,1167,312,0,791,575,229,546,561,96,91,508,487,0,0,803,540,1,107,40,66,22,30,0,0,0,1908,57153,245759,120,245553,13,291,45,13,13,
02:59:54,294,274,1104,1167,328,0,791,558,229,546,561,96,91,508,487,0,0,786,540,1,107,40,66,22,30,0,0,0,1908,57153,245759,120,245553,13,274,45,13,13,
02:59:55,294,294,1105,1167,328,0,791,559,229,546,561,96,91,508,487,0,0,787,541,1,107,40,66,22,30,0,0,0,1908,57154,245759,120,245553,13,274,45,13,13,
02:59:56,294,294,1105,1167,328,0,791,559,229,546,561,96,91,508,487,0,0,787,541,1,107,40,66,22,30,0,0,0,1908,57154,245759,120,245553,13,274,45,13,13,
02:59:57,294,294,1106,1167,326,0,791,560,229,546,561,96,91,508,487,0,0,788,541,1,107,40,66,22,30,0,0,0,1908,57154,245759,120,245553,13,274,45,13,13,
02:59:58,295,295,1106,1167,326,0,791,560,229,546,561,96,91,508,487,0,0,789,541,1,107,40,66,22,30,0,0,0,1908,57154,245759,120,245553,13,275,45,13,13,
02:59:59,295,295,1107,1167,326,0,791,561,229,546,561,96,91,508,487,0,0,789,541,1,107,40,66,22,30,0,0,0,1908,57154,245759,120,245553,13,275,45,13,13,
03:00:00,295,295,1107,1167,326,0,791,561,229,546,561,96,91,508,487,0,0,789,541,1,107,40,66,22,30,0,0,0,1908,57153,245759,120,245553,13,275,45,13,13,
03:00:01,295,295,1107,1167,325,0,791,561,229,546,561,96,91,508,487,0,0,789,541,1,107,40,66,22,30,0,0,0,1908,57154,245759,120,245553,13,275,45,13,13,
03:00:02,295,295,1107,1167,325,0,791,561,229,546,561,96,91,508,487,0,0,789,541,1,107,40,66,22,30,0,0,0,1908,57154,245759,120,245553,13,275,45,13,13,
03:00:03,295,295,1108,1167,325,0,791,561,229,546,561,96,91,508,487,0,0,790,541,1,107,40,66,22,30,0,0,0,1908,57153,245759,120,245553,13,275,45,13,13,
03:00:04,295,295,1108,1167,325,0,791,562,229,546,561,96,91,508,487,0,0,790,541,1,107,40,66,22,30,0,0,0,1908,57154,245759,120,245553,13,275,45,13,13,
03:00:05,296,296,1108,1167,325,0,791,562,229,546,561,96,91,508,487,0,0,790,541,1,107,40,66,22,30,0,0,0,1908,57153,245759,120,245553,13,276,45,13,13,
03:00:06,296,296,1108,1167,324,0,791,562,229,546,561,96,91,508,487,0,0,790,541,1,107,40,66,22,30,0,0,0,1908,57154,245759,120,245553,13,276,45,13,13,
03:00:07,296,296,1109,1167,324,0,791,562,229,546,561,96,91,508,487,0,0,791,541,1,107,40,66,22,30,0,0,0,1908,57154,245759,120,245553,13,276,45,13,13,
03:00:08,296,296,1109,1167,324,0,791,563,229,546,561,96,91,508,487,0,0,791,541,1,107,40,66,22,30,0,0,0,1908,57154,245759,120,245553,13,276,45,13,13,
03:00:09,296,296,1109,1167,324,0,791,563,229,546,561,96,91,508,487,0,0,791,541,1,107,40,66,22,30,0,0,0,1908,57154,245759,120,245553,13,277,45,13,13,
03:00:10,297,297,1111,1167,323,0,789,563,229,547,560,96,91,508,487,0,0,783,525,1,107,40,66,22,30,0,0,0,1908,57153,245759,120,245553,13,277,45,13,13,
03:00:11,298,298,1116,1169,328,0,781,557,229,558,551,96,91,508,487,0,0,785,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,279,45,13,13,
03:00:12,305,305,1123,1169,321,0,781,564,229,558,551,96,91,508,487,0,0,792,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,285,45,13,13,
03:00:13,309,308,1127,1169,317,0,781,568,229,558,551,96,91,508,487,0,0,797,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,289,45,13,13,
03:00:14,314,313,1132,1169,312,0,781,573,229,558,551,96,91,508,487,0,0,802,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,294,45,13,13,
03:00:14,151,150,971,1169,473,0,781,412,229,558,552,96,91,508,487,0,0,640,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,131,45,13,13,
03:00:15,160,159,979,1169,464,0,781,421,229,558,552,96,91,508,487,0,0,649,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,140,45,13,13,
03:00:17,163,163,958,1166,464,0,803,424,229,533,573,96,91,508,487,21,0,652,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,143,45,13,13,
03:00:17,203,198,982,1169,461,0,781,424,229,558,552,96,91,508,487,25,0,652,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,183,45,13,13,
03:00:19,181,199,1012,1169,432,0,781,453,229,558,552,96,91,508,487,25,0,681,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,161,45,13,13,
03:00:20,263,263,1083,1169,361,0,781,525,229,558,552,96,91,508,487,0,0,753,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,243,45,13,13,
03:00:21,243,234,1062,1169,382,0,781,503,229,558,552,96,91,508,487,0,0,732,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,223,45,13,13,
03:00:22,170,167,993,1169,451,0,781,434,229,558,552,96,91,508,487,0,0,662,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,150,45,13,13,
03:00:23,170,191,992,1169,452,0,781,433,229,558,552,96,91,508,487,0,0,661,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,150,45,13,13,
03:00:24,228,214,1047,1169,397,0,781,489,229,558,552,96,91,508,487,0,0,717,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,208,45,13,13,
03:00:25,252,252,1069,1169,375,0,781,511,229,558,552,96,91,508,487,0,0,739,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,232,45,13,13,
03:00:26,255,255,1072,1169,372,0,781,513,229,558,552,96,91,508,487,0,0,742,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,235,45,13,13,
03:00:27,280,281,1070,1169,374,0,781,511,229,558,552,96,91,508,487,0,0,739,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,260,45,13,13,
03:00:28,240,240,1059,1169,386,0,781,500,229,558,552,96,91,508,487,0,0,728,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,220,45,13,13,
03:00:29,272,272,1090,1169,355,0,781,531,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,252,45,13,13,
03:00:30,272,272,1091,1169,354,0,781,532,229,558,552,96,91,508,487,0,0,760,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,252,45,13,13,
03:00:31,265,266,1041,1169,403,0,781,482,229,558,552,96,91,508,487,0,0,711,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,245,45,13,13,
03:00:32,267,267,1085,1169,359,0,781,526,229,558,552,96,91,508,487,0,0,754,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,247,45,13,13,
03:00:33,270,270,1090,1169,355,0,781,531,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:00:34,293,271,1086,1169,358,0,781,527,229,558,552,96,91,508,487,0,0,756,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,273,45,13,13,
03:00:35,269,245,1087,1169,357,0,781,529,229,558,552,96,91,508,487,0,0,757,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,249,45,13,13,
03:00:36,271,271,1090,1169,354,0,781,531,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,251,45,13,13,
03:00:37,270,270,1089,1169,355,0,781,530,229,558,552,96,91,508,487,0,0,758,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:00:38,262,267,1056,1169,388,0,781,498,229,558,552,96,91,508,487,0,0,726,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,242,45,13,13,
03:00:39,266,266,1085,1169,359,0,781,526,229,558,552,96,91,508,487,0,0,755,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,246,45,13,13,
03:00:40,271,271,1090,1169,355,0,781,531,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,251,45,13,13,
03:00:41,266,267,1041,1169,403,0,781,483,229,558,552,96,91,508,487,0,0,711,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,246,45,13,13,
03:00:42,267,266,1086,1169,359,0,781,527,229,558,552,96,91,508,487,0,0,755,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,247,45,13,13,
03:00:43,271,270,1087,1169,357,0,781,529,229,558,552,96,91,508,487,0,0,757,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,251,45,13,13,
03:00:44,293,285,1086,1169,357,0,781,528,229,558,552,96,91,508,487,0,0,756,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,273,45,13,13,
03:00:45,269,245,1085,1169,360,0,781,526,229,558,552,96,91,508,487,0,0,754,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,249,45,13,13,
03:00:46,271,271,1090,1169,354,0,781,531,229,558,552,96,91,508,487,0,0,760,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,251,45,13,13,
03:00:47,270,270,1089,1169,355,0,781,531,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:00:48,237,262,1057,1169,388,0,781,498,229,558,552,96,91,508,487,0,0,726,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,217,45,13,13,
03:00:49,266,266,1085,1169,359,0,781,527,229,558,552,96,91,508,487,0,0,755,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,246,45,13,13,
03:00:50,270,270,1088,1170,356,0,781,530,229,558,552,96,91,508,487,0,0,758,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:00:51,296,270,1111,1170,332,0,781,552,229,558,552,96,91,508,487,0,0,780,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,276,45,13,13,
03:00:52,239,239,1059,1170,386,0,781,500,229,558,552,96,91,508,487,0,0,728,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,219,45,13,13,
03:00:53,267,267,1086,1170,358,0,781,528,229,558,552,96,91,508,487,0,0,756,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,247,45,13,13,
03:00:54,271,270,1088,1170,356,0,781,529,229,558,552,96,91,508,487,0,0,758,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,251,45,13,13,
03:00:55,267,297,1087,1170,357,0,781,528,229,558,552,96,91,508,487,0,0,757,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,247,45,13,13,
03:00:56,269,266,1084,1170,360,0,781,526,229,558,552,96,91,508,487,0,0,754,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,249,45,13,13,
03:00:57,270,270,1089,1170,355,0,781,531,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:00:58,269,269,1089,1170,355,0,781,530,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,249,45,13,13,
03:00:59,221,266,1056,1170,388,0,781,498,229,558,552,96,91,508,487,0,0,726,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,201,45,13,13,
03:01:00,266,266,1084,1170,360,0,781,526,229,558,552,96,91,508,487,0,0,754,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,246,45,13,13,
03:01:01,270,270,1090,1170,354,0,781,531,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:01:02,267,269,1086,1170,357,0,781,527,229,558,552,96,91,508,487,0,0,755,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,247,45,13,13,
03:01:03,265,265,1085,1170,359,0,781,526,229,558,552,96,91,508,487,0,0,755,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,245,45,13,13,
03:01:04,270,270,1089,1170,355,0,781,531,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:01:05,270,270,1090,1170,355,0,781,531,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:01:06,224,262,1057,1170,388,0,781,498,229,558,552,96,91,508,487,0,0,726,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,204,45,13,13,
03:01:07,267,266,1086,1170,358,0,781,528,229,558,552,96,91,508,487,0,0,756,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,247,45,13,13,
03:01:08,271,270,1088,1170,356,0,781,529,229,558,552,96,91,508,487,0,0,758,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,251,45,13,13,
03:01:09,267,267,1086,1170,357,0,781,527,229,558,552,96,91,508,487,0,0,755,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,247,45,13,13,
03:01:10,266,265,1086,1170,358,0,781,527,229,558,552,96,91,508,487,0,0,755,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,246,45,13,13,
03:01:11,270,269,1083,1170,355,0,781,524,229,558,552,96,91,508,487,0,0,753,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:01:12,270,269,1087,1170,357,0,781,528,229,558,552,96,91,508,487,0,0,756,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:01:13,222,262,1057,1170,388,0,781,498,229,558,552,96,91,508,487,0,0,726,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,202,45,13,13,
03:01:14,267,266,1086,1170,358,0,781,528,229,558,552,96,91,508,487,0,0,756,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,247,45,13,13,
03:01:15,270,270,1088,1170,356,0,781,530,229,558,552,96,91,508,487,0,0,758,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:01:16,268,297,1087,1170,357,0,781,528,229,558,552,96,91,508,487,0,0,756,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,248,45,13,13,
03:01:17,268,269,1084,1170,361,0,781,525,229,558,552,96,91,508,487,0,0,753,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,248,45,13,13,
03:01:18,270,270,1090,1170,354,0,781,531,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:01:19,296,270,1112,1170,332,0,781,553,229,558,552,96,91,508,487,0,0,782,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,276,45,13,13,
03:01:20,239,238,1059,1170,385,0,781,500,229,558,552,96,91,508,487,0,0,729,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,219,45,13,13,
03:01:21,269,267,1089,1170,356,0,781,530,229,558,552,96,91,508,487,0,0,758,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,249,45,13,13,
03:01:22,271,270,1088,1170,356,0,781,529,229,558,552,96,91,508,487,0,0,757,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,251,45,13,13,
03:01:23,262,268,1041,1170,402,0,781,482,229,558,552,96,91,508,487,0,0,711,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,242,45,13,13,
03:01:24,265,265,1085,1170,359,0,781,527,229,558,552,96,91,508,487,0,0,755,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,245,45,13,13,
03:01:25,271,270,1088,1170,355,0,781,529,229,558,552,96,91,508,487,0,0,758,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,251,45,13,13,
03:01:26,267,269,1086,1170,357,0,781,527,229,558,552,96,91,508,487,0,0,755,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,247,45,13,13,
03:01:27,266,265,1086,1170,359,0,781,527,229,558,552,96,91,508,487,0,0,755,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,246,45,13,13,
03:01:28,270,270,1087,1170,355,0,781,528,229,558,552,96,91,508,487,0,0,756,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:01:29,270,269,1089,1170,355,0,781,531,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,249,45,13,13,
03:01:30,222,265,1057,1170,388,0,781,498,229,558,552,96,91,508,487,0,0,726,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,202,45,13,13,
03:01:31,266,266,1083,1170,361,0,781,525,229,558,552,96,91,508,487,0,0,753,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,246,45,13,13,
03:01:32,270,270,1090,1170,354,0,781,531,229,558,552,96,91,508,487,0,0,759,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,250,45,13,13,
03:01:33,278,270,1086,1170,358,0,781,527,229,558,552,96,91,508,487,0,0,755,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,258,45,13,13,
03:01:34,285,281,1108,1170,336,0,781,549,229,558,552,96,91,508,487,0,0,778,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,265,45,13,13,
03:01:35,184,181,1007,1170,437,0,781,449,229,558,552,96,91,508,487,0,0,677,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,164,45,13,13,
03:01:36,241,239,1084,1170,361,0,781,525,229,558,552,96,91,508,487,0,0,753,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,221,45,13,13,
03:01:37,268,267,1087,1170,357,0,781,529,229,558,552,96,91,508,487,0,0,757,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,248,45,13,13,
03:01:38,267,267,1084,1170,360,0,781,525,229,558,552,96,91,508,487,0,0,754,504,1,106,40,66,22,29,0,0,0,1908,55778,245759,119,245553,13,247,45,13,13,
