time,pressure_pss(MB),org.openmined.syft.demo_pss(MB),Active_Memory(MB),Cached_Memory(MB),Free_Memory(MB),SwapCached_Memory(MB),Inactive:,Active(anon):,Inactive(anon):,Active(file):, Inactive(file):,Unevictable:,Mlocked:,SwapTotal:,SwapFree:,Dirty:,Writeback:,AnonPages:,Mapped:,Shmem:,Slab:,SReclaimable:,SUnreclaim:,KernelStack:,PageTables:,NFS_Unstable:,Bounce:,WritebackTmp:,CommitLimit:,Committed_AS:,VmallocTotal:,VmallocUsed:,VmallocChunk:,totalPrivateClean,totalPrivateDirty,totalSharedClean,totalSharedDirty,totalSwappablePss
13:29:31,114,114,384,432,36,24,317,137,130,246,187,0,0,697,533,0,0,265,256,0,53,16,37,10,22,0,0,0,1162,16116,488,132,224,19,75,87,1,19,
13:29:32,120,120,392,432,29,24,317,145,130,246,187,0,0,697,533,0,0,273,257,0,53,16,37,11,22,0,0,0,1162,16140,488,134,224,19,82,87,1,19,
13:29:33,120,120,393,432,28,24,317,147,130,246,187,0,0,697,533,0,0,274,259,0,53,16,37,11,22,0,0,0,1162,16150,488,134,224,19,82,87,1,19,
13:29:34,119,119,393,432,26,24,317,146,130,246,187,0,0,697,533,0,0,274,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,80,87,1,19,
13:29:35,121,120,395,432,25,24,317,148,130,246,187,0,0,697,533,0,0,276,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,82,87,1,19,
13:29:36,127,121,378,432,40,24,317,132,130,246,187,0,0,697,533,0,0,259,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,89,87,1,19,
13:29:37,98,94,370,432,50,24,317,123,130,246,187,0,0,697,533,0,0,251,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,59,87,1,19,
13:29:38,106,106,379,432,42,24,317,132,130,246,187,0,0,697,533,0,0,260,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,68,87,1,19,
13:29:39,107,107,379,432,41,24,317,132,130,246,187,0,0,697,533,0,0,260,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,68,87,1,19,
13:29:40,113,113,377,432,42,24,317,130,130,246,187,0,0,697,533,0,0,258,263,0,53,16,37,11,23,0,0,0,1162,16137,488,136,224,19,74,87,1,19,
13:29:41,114,113,386,432,35,24,317,140,130,246,187,0,0,697,533,0,0,268,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,75,87,1,19,
13:29:42,121,114,393,432,28,24,317,146,130,246,187,0,0,697,533,0,0,274,263,0,53,16,37,11,23,0,0,0,1162,16150,488,136,224,19,83,87,1,19,
13:29:43,120,113,392,432,29,24,317,146,130,246,187,0,0,697,533,0,0,274,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,82,87,1,19,
13:29:44,121,121,393,432,28,24,317,147,130,246,187,0,0,697,533,0,0,274,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,83,87,1,19,
13:29:45,106,106,379,432,41,24,317,132,130,246,187,0,0,697,533,0,0,260,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,67,87,1,19,
13:29:46,106,106,378,432,44,24,317,132,130,246,187,0,0,697,533,0,0,259,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,68,87,1,19,
13:29:47,107,107,379,432,41,24,317,133,130,246,187,0,0,697,533,0,0,260,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,68,87,1,19,
13:29:48,114,114,386,432,35,24,317,139,130,246,187,0,0,697,533,0,0,267,263,0,53,16,37,11,23,0,0,0,1162,16136,488,136,224,19,75,87,1,19,
13:29:49,113,113,386,432,35,24,317,139,130,246,187,0,0,697,533,0,0,267,263,0,53,16,37,11,23,0,0,0,1162,16137,488,136,224,19,75,87,1,19,
13:29:50,114,114,386,432,35,24,317,140,130,246,187,0,0,697,533,0,0,268,263,0,53,16,37,11,23,0,0,0,1162,16137,488,136,224,19,76,87,1,19,
13:29:51,121,121,393,432,27,24,317,146,130,246,187,0,0,697,533,0,0,274,263,0,53,16,37,11,23,0,0,0,1162,16150,488,136,224,19,82,87,1,19,
13:29:52,120,120,388,432,34,24,317,141,130,246,187,0,0,697,533,0,0,269,253,0,53,16,37,10,22,0,0,0,1162,16113,488,131,224,19,82,87,1,19,
13:29:53,120,119,390,432,31,24,317,143,130,246,187,0,0,697,533,0,0,271,256,0,53,16,37,10,22,0,0,0,1162,16129,488,132,224,19,81,87,1,19,
13:29:54,121,121,391,432,30,24,317,144,130,246,187,0,0,697,533,0,0,272,256,0,53,16,37,10,22,0,0,0,1162,16129,488,132,224,19,83,87,1,19,
13:29:55,107,106,377,432,43,24,317,130,130,246,187,0,0,697,533,0,0,258,256,0,53,16,37,10,22,0,0,0,1162,16112,488,133,224,19,68,87,1,19,
13:29:56,106,106,377,432,43,24,317,131,130,246,187,0,0,697,533,0,0,259,257,0,53,16,37,11,22,0,0,0,1162,16113,488,134,224,19,68,87,1,19,
13:29:57,107,107,380,432,39,24,317,134,130,246,187,0,0,697,533,0,0,261,263,0,53,16,37,11,23,0,0,0,1162,16134,488,136,224,19,68,87,1,19,
13:29:58,105,105,378,432,40,24,317,132,130,246,187,0,0,697,533,0,0,260,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,67,87,1,19,
13:29:59,114,107,387,432,33,24,317,140,130,246,187,0,0,697,533,0,0,268,263,0,53,16,37,11,23,0,0,0,1162,16137,488,136,224,19,75,87,1,19,
13:30:00,105,105,379,432,41,24,317,132,130,246,187,0,0,697,533,0,0,260,263,0,53,16,37,11,23,0,0,0,1162,16137,488,136,224,19,67,87,1,19,
13:30:01,113,113,387,432,34,24,317,140,130,246,187,0,0,697,533,0,0,268,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,75,87,1,19,
13:30:02,114,114,388,432,34,24,317,141,130,246,187,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,76,87,1,19,
13:30:03,121,121,387,432,34,24,317,140,130,246,187,0,0,697,533,0,0,268,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,82,87,1,19,
13:30:04,121,121,395,432,27,24,317,148,130,246,187,0,0,697,533,0,0,276,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,82,87,1,19,
13:30:05,122,122,395,432,26,24,317,148,130,246,187,0,0,697,533,0,0,276,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,83,87,1,19,
13:30:06,107,107,381,432,39,24,317,134,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,69,87,1,19,
13:30:07,106,106,381,432,41,24,317,134,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,68,87,1,19,
13:30:08,107,107,380,432,40,24,317,133,130,246,187,0,0,697,533,0,0,261,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,68,87,1,19,
13:30:09,114,114,387,432,32,24,317,141,130,246,187,0,0,697,533,0,0,268,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,75,87,1,19,
13:30:10,113,113,387,432,34,24,317,141,130,246,187,0,0,697,533,0,0,268,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,75,87,1,19,
13:30:11,114,114,388,432,34,24,317,141,130,246,187,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,76,87,1,19,
13:30:12,121,121,394,432,27,24,317,147,130,246,187,0,0,697,533,0,0,275,263,0,53,16,37,11,23,0,0,0,1162,16150,488,136,224,19,82,87,1,19,
13:30:13,120,120,394,432,27,24,317,148,130,246,187,0,0,697,533,0,0,276,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,82,87,1,19,
13:30:14,121,121,400,432,20,24,317,154,130,246,187,0,0,697,533,0,0,281,263,0,53,16,37,11,23,0,0,0,1162,16163,488,136,224,19,83,87,1,19,
13:30:15,106,106,377,432,43,24,317,131,130,246,187,0,0,697,533,0,0,258,262,0,53,16,37,10,22,0,0,0,1162,16095,488,134,224,19,68,87,1,19,
13:30:16,106,107,377,432,43,24,317,131,130,246,187,0,0,697,533,0,0,258,256,0,53,16,37,10,22,0,0,0,1162,16110,488,132,224,19,68,87,1,19,
13:30:17,107,106,378,432,43,24,317,131,130,246,187,0,0,697,533,0,0,259,256,0,53,16,37,10,22,0,0,0,1162,16102,488,132,224,19,69,87,1,19,
13:30:18,114,108,385,432,36,24,317,138,130,246,187,0,0,697,533,0,0,266,256,0,53,16,37,10,22,0,0,0,1162,16115,488,132,224,19,75,87,1,19,
13:30:19,105,105,385,432,36,24,317,139,130,246,187,0,0,697,533,0,0,266,257,0,53,16,37,11,22,0,0,0,1162,16127,488,134,224,19,67,87,1,19,
13:30:20,114,114,389,432,32,24,317,142,130,246,187,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16147,488,136,224,19,75,87,1,19,
13:30:21,113,113,388,432,31,24,317,141,130,246,187,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,75,87,1,19,
13:30:22,115,115,389,432,30,24,317,142,130,246,187,0,0,697,533,0,0,270,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,76,87,1,19,
13:30:23,121,121,396,432,25,24,317,149,130,246,187,0,0,697,533,0,0,277,263,0,53,16,37,11,23,0,0,0,1162,16150,488,136,224,19,82,87,1,19,
13:30:24,121,121,396,432,25,24,317,149,130,246,187,0,0,697,533,0,0,277,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,82,87,1,19,
13:30:25,128,122,401,432,19,24,317,154,130,246,187,0,0,697,533,0,0,282,263,0,53,16,37,11,23,0,0,0,1162,16163,488,136,224,19,90,87,1,19,
13:30:26,107,107,381,432,39,24,317,135,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,68,87,1,19,
13:30:27,106,106,382,432,40,24,317,135,130,246,187,0,0,697,533,0,0,263,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,68,87,1,19,
13:30:28,107,107,382,432,39,24,317,135,130,246,187,0,0,697,533,0,0,263,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,69,87,1,19,
13:30:29,108,123,360,432,60,24,317,113,130,246,187,0,0,697,533,0,0,241,263,0,53,16,37,11,23,0,0,0,1162,16112,488,136,224,19,69,87,1,19,
13:30:30,89,84,370,432,51,24,317,124,130,246,187,0,0,697,533,0,0,251,263,0,53,16,37,11,23,0,0,0,1162,16112,488,136,224,19,51,87,1,19,
13:30:31,114,113,383,432,37,24,317,137,130,246,187,0,0,697,533,0,0,264,263,0,53,16,37,11,23,0,0,0,1162,16112,488,136,224,19,75,87,1,19,
13:30:32,117,117,392,432,30,24,317,145,130,246,187,0,0,697,533,0,0,273,263,0,53,16,37,11,23,0,0,0,1162,16112,488,136,224,19,79,87,1,19,
13:30:33,100,100,374,432,46,24,317,128,130,246,187,0,0,697,533,0,0,255,263,0,53,16,37,11,23,0,0,0,1162,16112,488,136,224,19,61,87,1,19,
13:30:34,106,106,381,432,40,24,317,134,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,67,87,1,19,
13:30:35,106,106,381,432,41,24,317,134,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,68,87,1,19,
13:30:36,113,107,385,432,35,24,317,139,130,246,187,0,0,697,533,0,0,267,263,0,53,16,37,11,23,0,0,0,1162,16137,488,136,224,19,75,87,1,19,
13:30:37,98,94,373,432,49,24,317,126,130,246,187,0,0,697,533,0,0,254,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,59,87,1,19,
13:30:38,106,106,381,432,40,24,317,134,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,68,87,1,19,
13:30:39,106,106,376,432,45,24,317,129,130,246,187,0,0,697,533,0,0,257,256,0,53,16,37,10,22,0,0,0,1162,16110,488,132,224,19,68,87,1,19,
13:30:40,104,104,374,432,47,24,317,127,130,246,187,0,0,697,533,0,0,255,256,0,53,16,37,10,22,0,0,0,1162,16103,488,132,224,19,66,87,1,19,
13:30:41,113,113,375,432,46,24,317,128,130,246,187,0,0,697,533,0,0,256,256,0,53,16,37,10,22,0,0,0,1162,16116,488,132,224,19,74,87,1,19,
13:30:42,114,114,385,432,36,24,317,138,130,246,187,0,0,697,533,0,0,266,257,0,53,16,37,10,22,0,0,0,1162,16127,488,134,224,19,75,87,1,19,
13:30:43,114,114,387,432,35,24,317,140,130,246,187,0,0,697,533,0,0,268,259,0,53,16,37,11,22,0,0,0,1162,16137,488,134,224,19,76,87,1,19,
13:30:44,113,113,386,432,34,24,317,140,130,246,187,0,0,697,533,0,0,267,263,0,53,16,37,11,22,0,0,0,1162,16146,488,136,224,19,74,87,1,19,
13:30:45,115,114,388,432,33,24,317,141,130,246,187,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16137,488,136,224,19,76,87,1,19,
13:30:46,121,121,395,432,26,24,317,148,130,246,187,0,0,697,533,0,0,276,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,83,87,1,19,
13:30:47,121,121,395,432,27,24,317,148,130,246,187,0,0,697,533,0,0,275,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,82,87,1,19,
13:30:48,122,122,395,432,25,24,317,149,130,246,187,0,0,697,533,0,0,276,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,83,87,1,19,
13:30:49,107,107,381,432,38,24,317,134,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,69,87,1,19,
13:30:50,106,106,380,432,41,24,317,134,130,246,187,0,0,697,533,0,0,261,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,68,87,1,19,
13:30:51,107,107,381,432,40,24,317,134,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,68,87,1,19,
13:30:52,112,114,379,432,41,24,317,132,130,246,187,0,0,697,533,0,0,260,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,73,87,1,19,
13:30:53,113,113,388,432,34,24,317,141,130,246,187,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,75,87,1,19,
13:30:54,121,114,395,432,27,24,317,148,130,246,187,0,0,697,533,0,0,276,263,0,53,16,37,11,23,0,0,0,1162,16150,488,136,224,19,82,87,1,19,
13:30:55,120,119,394,432,27,24,317,147,130,246,187,0,0,697,533,0,0,275,263,0,53,16,37,11,23,0,0,0,1162,16150,488,136,224,19,81,87,1,19,
13:30:56,121,121,395,432,26,24,317,148,130,246,187,0,0,697,533,0,0,276,263,0,53,16,37,11,23,0,0,0,1162,16150,488,136,224,19,82,87,1,19,
13:30:57,107,107,381,432,39,24,317,135,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,69,87,1,19,
13:30:58,106,106,381,432,41,24,317,134,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,68,87,1,19,
13:30:59,107,107,380,432,40,24,317,134,130,246,187,0,0,697,533,0,0,261,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,69,87,1,19,
13:31:00,114,114,388,432,33,24,317,141,130,246,187,0,0,697,533,0,0,268,263,0,53,16,37,11,23,0,0,0,1162,16137,488,136,224,19,75,87,1,19,
13:31:01,113,113,388,432,33,24,317,141,130,246,187,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16137,488,136,224,19,75,87,1,19,
13:31:02,114,114,382,432,30,24,317,135,130,246,187,0,0,697,533,0,0,263,253,0,53,16,37,10,22,0,0,0,1162,16092,488,141,224,19,76,87,1,19,
13:31:03,112,112,383,432,38,24,317,136,130,246,187,0,0,697,533,0,0,264,256,0,53,16,37,10,22,0,0,0,1162,16116,488,132,224,19,73,87,1,19,
13:31:04,121,120,392,432,30,24,317,145,130,246,187,0,0,697,533,0,0,273,256,0,53,16,37,10,22,0,0,0,1162,16129,488,132,224,19,82,87,1,19,
13:31:05,121,121,393,432,29,24,317,146,130,246,187,0,0,697,533,0,0,274,256,0,53,16,37,10,22,0,0,0,1162,16139,488,133,224,19,82,87,1,19,
13:31:06,121,121,394,432,26,24,317,148,130,246,187,0,0,697,533,0,0,275,257,0,53,16,37,11,22,0,0,0,1162,16140,488,134,224,19,83,87,1,19,
13:31:07,107,106,380,432,39,24,317,133,130,246,187,0,0,697,533,0,0,260,263,0,53,16,37,11,23,0,0,0,1162,16133,488,136,224,19,68,87,1,19,
13:31:08,98,98,373,432,46,24,317,126,130,246,187,0,0,697,533,0,0,254,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,60,87,1,19,
13:31:09,106,106,381,432,40,24,317,134,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,68,87,1,19,
13:31:10,107,107,382,432,39,24,317,135,130,246,187,0,0,697,533,0,0,263,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,69,87,1,19,
13:31:11,114,113,388,432,33,24,317,141,130,246,187,0,0,697,533,0,0,268,263,0,53,16,37,11,23,0,0,0,1162,16137,488,136,224,19,75,87,1,19,
13:31:12,113,113,388,432,34,24,317,141,130,246,187,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16137,488,136,224,19,75,87,1,19,
13:31:13,114,114,388,432,33,24,317,142,130,246,187,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,76,87,1,19,
13:31:14,121,121,395,432,26,24,317,148,130,246,187,0,0,697,533,0,0,275,263,0,53,16,37,11,23,0,0,0,1162,16150,488,136,224,19,82,87,1,19,
13:31:15,120,120,395,432,27,24,317,148,130,246,187,0,0,697,533,0,0,276,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,82,87,1,19,
13:31:16,121,121,396,432,26,24,317,149,130,246,187,0,0,697,533,0,0,276,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,83,87,1,19,
13:31:17,107,106,381,432,39,24,317,134,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16126,488,136,224,19,68,87,1,19,
13:31:18,106,106,381,432,41,24,317,134,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,68,87,1,19,
13:31:19,107,107,381,432,40,24,317,134,130,246,187,0,0,697,533,0,0,262,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,69,87,1,19,
13:31:20,114,114,379,432,41,24,317,132,130,246,187,0,0,697,533,0,0,259,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,75,87,1,19,
13:31:21,113,113,388,432,33,24,317,141,130,246,187,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,75,87,1,19,
13:31:22,114,114,388,432,33,24,317,141,130,246,187,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,76,87,1,19,
13:31:23,121,121,395,432,26,24,317,148,130,246,187,0,0,697,533,0,0,275,263,0,53,16,37,11,23,0,0,0,1162,16150,488,136,224,19,82,87,1,19,
13:31:24,120,120,395,432,26,24,317,148,130,246,187,0,0,697,533,0,0,276,263,0,53,16,37,11,23,0,0,0,1162,16150,488,136,224,19,82,87,1,19,
13:31:25,121,121,393,432,28,24,317,146,130,246,187,0,0,697,533,0,0,273,262,0,53,16,37,10,22,0,0,0,1162,16122,488,134,224,19,83,87,1,19,
13:31:26,107,107,378,432,43,24,317,131,130,246,187,0,0,697,533,0,0,259,256,0,53,16,37,10,22,0,0,0,1162,16110,488,132,224,19,68,87,1,19,
13:31:27,106,98,377,432,45,24,317,131,130,246,187,0,0,697,533,0,0,258,256,0,53,16,37,10,22,0,0,0,1162,16103,488,132,224,19,67,87,1,19,
13:31:28,107,107,379,432,44,24,317,132,130,246,187,0,0,697,533,0,0,259,256,0,53,16,37,10,22,0,0,0,1162,16103,488,132,224,19,69,87,1,19,
13:31:29,107,107,380,432,40,24,317,133,130,246,187,0,0,697,533,0,0,261,257,0,53,16,37,10,22,0,0,0,1162,16113,488,134,224,19,69,87,1,19,
13:31:30,114,113,380,432,40,24,317,133,130,246,187,0,0,697,533,0,0,260,263,0,53,16,37,11,22,0,0,0,1162,16146,488,136,224,19,75,87,1,19,
13:31:31,105,105,380,432,39,24,317,133,130,246,187,0,0,697,533,0,0,261,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,67,87,1,19,
13:31:32,113,113,388,432,33,24,317,142,130,246,187,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,75,87,1,19,
13:31:33,114,114,390,432,32,24,317,143,130,246,187,0,0,697,533,0,0,270,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,76,87,1,19,
13:31:34,114,114,392,432,28,24,317,146,130,246,187,0,0,697,533,0,0,273,263,0,53,16,37,11,23,0,0,0,1162,16150,488,136,224,19,76,87,1,19,
13:31:35,112,119,385,432,35,24,317,138,129,246,187,0,0,697,533,0,0,266,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,74,87,1,19,
13:31:36,121,121,394,432,27,24,317,147,129,246,187,0,0,697,533,0,0,275,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,82,87,1,19,
13:31:37,122,122,394,432,27,24,317,147,129,246,187,0,0,697,533,0,0,274,263,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,83,87,1,19,
13:31:38,99,113,378,432,44,24,317,131,129,246,187,0,0,697,533,0,0,258,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,60,87,1,19,
13:31:39,97,92,358,432,63,24,317,111,129,246,187,0,0,697,533,0,0,238,263,0,53,16,37,11,23,0,0,0,1162,16113,488,136,224,19,59,87,1,19,
13:31:40,110,104,383,432,38,24,317,136,129,246,187,0,0,697,533,0,0,264,263,0,53,16,37,11,23,0,0,0,1162,16112,488,136,224,19,71,87,1,19,
13:31:41,110,110,382,432,38,24,317,136,129,246,187,0,0,697,533,0,0,263,263,0,53,16,37,11,23,0,0,0,1162,16112,488,136,224,19,71,87,1,19,
13:31:42,114,107,386,432,34,24,317,139,129,246,187,0,0,697,533,0,0,267,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,75,87,1,19,
13:31:43,113,106,387,432,35,24,317,140,129,246,187,0,0,697,533,0,0,267,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,74,87,1,19,
13:31:44,114,114,387,432,34,24,317,140,129,246,187,0,0,697,533,0,0,268,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,76,87,1,19,
13:31:45,121,115,377,432,43,24,317,130,129,246,187,0,0,697,533,0,0,257,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,83,87,1,19,
13:31:46,98,94,371,432,50,24,317,124,129,246,187,0,0,697,533,0,0,251,263,0,53,16,37,11,23,0,0,0,1162,16124,488,136,224,19,60,87,1,19,
13:31:47,106,106,379,432,43,24,317,132,129,246,187,0,0,697,533,0,0,260,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,68,87,1,19,
13:31:48,113,106,385,432,35,24,317,138,129,246,187,0,0,697,533,0,0,265,263,0,53,16,37,11,23,0,0,0,1162,16137,488,136,224,19,74,87,1,19,
13:31:49,105,112,373,432,48,24,317,126,129,246,187,0,0,697,533,0,0,253,253,0,53,16,37,10,22,0,0,0,1162,16100,488,131,224,19,66,87,1,19,
13:31:50,105,105,377,433,44,24,317,129,129,247,187,0,0,697,533,0,0,257,256,0,53,16,37,10,22,0,0,0,1162,16115,488,132,224,19,66,87,1,19,
13:31:51,114,113,385,433,36,24,317,138,129,247,187,0,0,697,533,0,0,265,256,0,53,16,37,10,22,0,0,0,1162,16116,488,132,224,19,75,87,1,19,
13:31:52,114,114,386,433,35,24,317,138,129,247,187,0,0,697,533,0,0,266,257,0,53,16,37,10,22,0,0,0,1162,16125,488,133,224,19,76,87,1,19,
13:31:53,114,114,388,433,32,24,317,141,129,247,187,0,0,697,533,0,0,268,258,0,53,16,37,11,22,0,0,0,1162,16127,488,134,224,19,76,87,1,19,
13:31:54,121,121,396,433,24,24,317,149,129,247,187,0,0,697,533,0,0,276,263,0,53,16,37,11,23,0,0,0,1162,16160,488,136,224,19,82,87,1,19,
13:31:55,112,112,388,433,31,24,317,140,129,247,187,0,0,697,533,0,0,268,264,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,74,87,1,19,
13:31:56,121,121,396,433,25,24,317,149,129,247,187,0,0,697,533,0,0,276,264,0,53,16,37,11,23,0,0,0,1162,16151,488,136,224,19,82,87,1,19,
13:31:57,122,122,397,433,23,24,317,150,129,247,187,0,0,697,533,0,0,277,264,0,53,16,37,11,23,0,0,0,1162,16152,488,136,224,19,83,87,1,19,
13:31:58,108,108,377,431,39,24,321,130,135,246,185,0,0,697,533,0,0,263,263,0,53,16,37,11,23,0,0,0,1162,16125,488,136,224,19,69,87,1,19,
13:31:59,106,106,377,431,41,24,321,130,135,246,185,0,0,697,533,0,0,263,263,0,53,16,37,11,23,0,0,0,1162,16126,488,136,224,19,68,87,1,19,
13:32:00,107,107,382,431,35,24,321,135,135,246,185,0,0,697,533,0,0,268,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,68,87,1,19,
13:32:01,113,113,383,431,34,24,321,136,135,246,185,0,0,697,533,0,0,269,263,0,53,16,37,11,23,0,0,0,1162,16138,488,136,224,19,75,87,1,19,
13:32:02,109,111,377,433,18,24,340,137,145,239,194,0,0,697,532,0,0,280,276,0,53,16,37,11,24,0,0,0,1162,17529,488,138,224,16,75,86,1,16,
13:32:03,108,108,376,433,18,24,340,136,145,239,194,0,0,697,532,0,0,280,276,0,53,16,37,11,24,0,0,0,1162,17531,488,138,224,16,73,86,1,16,
13:32:04,107,107,378,432,16,24,339,137,146,240,192,0,0,697,531,0,0,281,275,0,54,16,37,11,24,0,0,0,1162,17533,488,138,224,15,73,86,1,15,
13:32:05,107,107,368,422,18,24,347,141,150,227,196,0,0,697,530,0,0,289,276,0,54,16,37,11,25,0,0,0,1162,18097,488,139,224,14,75,86,1,14,
13:32:06,105,106,344,403,19,24,365,147,157,196,207,0,0,697,529,0,0,303,280,0,54,16,38,11,26,0,0,0,1162,19499,488,141,224,14,73,86,1,14,
13:32:07,103,104,339,402,19,24,370,149,157,190,212,0,0,697,528,0,0,305,288,0,54,16,38,12,26,0,0,0,1162,19504,488,141,224,12,73,85,2,12,
13:32:08,102,102,337,400,19,24,372,149,159,187,212,0,0,697,528,0,0,306,287,0,55,16,38,12,26,0,0,0,1162,19503,488,141,224,10,73,85,2,10,
13:32:10,101,102,331,397,19,23,377,151,160,179,217,0,0,697,526,0,0,308,285,0,55,16,38,12,26,0,0,0,1162,19508,488,141,224,10,73,85,2,10,
13:32:11,101,101,339,395,20,23,366,151,159,188,206,0,0,697,523,0,0,308,291,0,55,16,38,12,26,0,0,0,1162,19511,488,141,224,10,71,85,2,10,
