time,pressure_pss(MB),org.openmined.syft.demo_pss(MB),Active_Memory(MB),Cached_Memory(MB),Free_Memory(MB),SwapCached_Memory(MB),Inactive:,Active(anon):,Inactive(anon):,Active(file):, Inactive(file):,Unevictable:,Mlocked:,SwapTotal:,SwapFree:,Dirty:,Writeback:,AnonPages:,Mapped:,Shmem:,Slab:,SReclaimable:,SUnreclaim:,KernelStack:,PageTables:,NFS_Unstable:,Bounce:,WritebackTmp:,CommitLimit:,Committed_AS:,VmallocTotal:,VmallocUsed:,VmallocChunk:,totalPrivateClean,totalPrivateDirty,totalSharedClean,totalSharedDirty,totalSwappablePss
19:15:56,284,283,991,1098,481,5,762,441,222,549,539,96,91,508,392,0,0,659,336,1,114,48,65,22,29,0,0,0,1908,55767,245759,119,245547,14,263,44,6,14,
19:15:57,290,290,998,1098,475,5,762,448,222,549,539,96,91,508,392,0,0,666,336,1,114,48,65,22,29,0,0,0,1908,55767,245759,119,245547,14,270,44,6,14,
19:15:58,290,290,998,1098,474,5,762,448,222,549,539,96,91,508,392,0,0,666,336,1,114,48,65,22,29,0,0,0,1908,55767,245759,119,245547,14,270,44,6,14,
19:15:58,288,288,996,1098,476,5,762,446,222,549,539,96,91,508,392,0,0,664,336,1,114,48,65,22,29,0,0,0,1908,55767,245759,119,245547,14,267,44,6,14,
19:16:00,286,286,978,1098,498,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53965,245759,119,245547,14,265,44,6,14,
19:16:01,291,291,983,1098,493,5,759,431,222,552,537,96,91,508,392,0,0,649,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,270,44,6,14,
19:16:02,290,290,982,1098,494,5,759,430,222,552,537,96,91,508,392,0,0,647,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,269,44,6,14,
19:16:02,287,287,979,1098,498,5,759,427,222,552,537,96,91,508,392,0,0,645,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,266,44,6,14,
19:16:04,288,287,980,1098,497,5,759,428,222,552,537,96,91,508,392,0,0,646,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,267,44,6,14,
19:16:05,293,292,985,1098,492,5,759,432,222,552,537,96,91,508,392,0,0,650,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,272,44,6,14,
19:16:06,291,291,983,1098,494,5,759,431,222,552,537,96,91,508,392,0,0,649,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,270,44,6,14,
19:16:06,289,289,981,1098,496,5,759,429,222,552,537,96,91,508,392,0,0,647,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,268,44,6,14,
19:16:08,288,288,980,1098,496,5,759,428,222,552,537,96,91,508,392,0,0,646,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,267,44,6,14,
19:16:09,293,293,985,1098,492,5,759,433,222,552,537,96,91,508,392,0,0,651,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,272,44,6,14,
19:16:10,292,292,983,1098,493,5,759,431,222,552,537,96,91,508,392,0,0,649,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,271,44,6,14,
19:16:10,288,290,980,1098,496,5,759,428,222,552,537,96,91,508,392,0,0,646,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,267,44,6,14,
19:16:12,286,286,978,1098,498,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,265,44,6,14,
19:16:13,292,292,982,1098,495,5,759,430,222,552,537,96,91,508,392,0,0,647,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,271,44,6,14,
19:16:14,292,292,984,1098,493,5,759,432,222,552,537,96,91,508,392,0,0,650,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,271,44,6,14,
19:16:14,288,288,982,1098,495,5,759,429,222,552,537,96,91,508,392,0,0,647,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,268,44,6,14,
19:16:16,286,286,979,1098,497,5,759,427,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,266,44,6,14,
19:16:17,292,292,984,1098,492,5,759,432,222,552,537,96,91,508,392,0,0,650,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,271,44,6,14,
19:16:18,291,291,983,1098,493,5,759,431,222,552,537,96,91,508,392,0,0,649,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,270,44,6,14,
19:16:18,288,288,981,1098,495,5,759,429,222,552,537,96,91,508,392,0,0,647,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,268,44,6,14,
19:16:20,287,287,979,1098,497,5,759,427,222,552,537,96,91,508,392,0,0,645,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,266,44,6,14,
19:16:21,292,292,984,1098,493,5,759,432,222,552,537,96,91,508,392,0,0,650,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,271,44,6,14,
19:16:22,292,292,984,1098,493,5,759,432,222,552,537,96,91,508,392,0,0,650,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,271,44,6,14,
19:16:22,290,290,982,1098,494,5,759,430,222,552,537,96,91,508,392,0,0,648,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,269,44,6,14,
19:16:24,286,286,978,1098,498,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,265,44,6,14,
19:16:25,293,293,985,1098,492,5,759,433,222,552,537,96,91,508,392,0,0,651,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,272,44,6,14,
19:16:26,291,291,983,1098,493,5,759,431,222,552,537,96,91,508,392,0,0,649,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,270,44,6,14,
19:16:26,288,288,981,1098,495,5,759,429,222,552,537,96,91,508,392,0,0,647,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,268,44,6,14,
19:16:28,287,287,979,1098,497,5,759,427,222,552,537,96,91,508,392,0,0,645,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,266,44,6,14,
19:16:29,292,292,985,1098,492,5,759,432,222,552,537,96,91,508,392,0,0,650,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,271,44,6,14,
19:16:30,292,292,985,1098,492,5,759,432,222,552,537,96,91,508,392,0,0,650,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,271,44,6,14,
19:16:30,289,288,981,1098,495,5,759,429,222,552,537,96,91,508,392,0,0,647,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,268,44,6,14,
19:16:32,287,287,980,1098,497,5,759,428,222,552,537,96,91,508,392,0,0,645,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,267,44,6,14,
19:16:33,293,293,985,1098,492,5,759,433,222,552,537,96,91,508,392,0,0,651,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,272,44,6,14,
19:16:34,292,292,984,1098,492,5,759,432,222,552,537,96,91,508,392,0,0,650,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,271,44,6,14,
19:16:35,298,295,995,1098,482,5,759,443,222,552,537,96,91,508,392,0,0,661,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,278,44,6,14,
19:16:36,270,267,967,1098,510,5,759,415,222,552,537,96,91,508,392,0,0,633,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,249,44,6,14,
19:16:36,212,212,908,1098,569,5,759,356,222,552,537,96,91,508,392,0,0,574,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,192,44,6,14,
19:16:37,280,281,973,1098,503,5,759,421,222,552,537,96,91,508,392,0,0,639,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,259,44,6,14,
19:16:39,285,285,977,1098,499,5,759,425,222,552,537,96,91,508,392,0,0,643,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,264,44,6,14,
19:16:40,284,284,977,1098,500,5,759,424,222,552,537,96,91,508,392,0,0,643,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,263,44,6,14,
19:16:40,260,285,950,1098,526,5,759,398,222,552,537,96,91,508,392,0,0,615,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,240,44,6,14,
19:16:42,284,284,977,1098,500,5,759,424,222,552,537,96,91,508,392,0,0,642,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,263,44,6,14,
19:16:43,285,285,978,1098,499,5,759,425,222,552,537,96,91,508,392,0,0,643,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,264,44,6,14,
19:16:44,285,285,978,1098,499,5,759,425,222,552,537,96,91,508,392,0,0,643,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,264,44,6,14,
19:16:44,283,284,930,1098,546,5,759,378,222,552,537,96,91,508,392,0,0,596,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,263,44,6,14,
19:16:46,283,283,976,1098,501,5,759,423,222,552,537,96,91,508,392,0,0,641,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,262,44,6,14,
19:16:47,286,286,978,1098,498,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,265,44,6,14,
19:16:48,285,285,978,1098,499,5,759,425,222,552,537,96,91,508,392,0,0,643,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,265,44,6,14,
19:16:48,283,283,945,1098,531,5,759,393,222,552,537,96,91,508,392,0,0,611,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,262,44,6,14,
19:16:50,282,282,974,1098,502,5,759,422,222,552,537,96,91,508,392,0,0,640,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,261,44,6,14,
19:16:51,286,286,978,1098,499,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,265,44,6,14,
19:16:52,286,286,978,1098,499,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,265,44,6,14,
19:16:52,283,283,940,1098,532,5,759,388,222,552,537,96,91,508,392,0,0,597,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,262,44,6,14,
19:16:54,284,284,976,1098,500,5,759,424,222,552,537,96,91,508,392,0,0,642,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,263,44,6,14,
19:16:55,286,286,978,1098,498,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,265,44,6,14,
19:16:56,286,286,978,1098,498,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,265,44,6,14,
19:16:56,282,282,946,1098,531,5,759,394,222,552,537,96,91,508,392,0,0,612,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,262,44,6,14,
19:16:58,283,283,976,1098,501,5,759,424,222,552,537,96,91,508,392,0,0,642,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,262,44,6,14,
19:16:59,285,285,978,1098,499,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,264,44,6,14,
19:17:00,286,285,978,1098,498,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,265,44,6,14,
19:17:00,283,284,976,1098,501,5,759,423,222,552,537,96,91,508,392,0,0,641,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,262,44,6,14,
19:17:02,282,281,974,1098,503,5,759,422,222,552,537,96,91,508,392,0,0,640,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,261,44,6,14,
19:17:03,285,285,978,1098,499,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,264,44,6,14,
19:17:04,285,285,978,1098,499,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,264,44,6,14,
19:17:04,283,284,970,1098,504,5,759,418,222,552,537,96,91,508,392,0,0,614,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,262,44,6,14,
19:17:06,280,280,972,1098,504,5,759,420,222,552,537,96,91,508,392,0,0,638,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,259,44,6,14,
19:17:07,286,285,978,1098,498,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,265,44,6,14,
19:17:08,284,284,976,1098,500,5,759,424,222,552,537,96,91,508,392,0,0,642,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,263,44,6,14,
19:17:08,282,283,946,1098,526,5,759,394,222,552,537,96,91,508,392,0,0,611,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,261,44,6,14,
19:17:10,282,282,975,1098,502,5,759,422,222,552,537,96,91,508,392,0,0,640,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,261,44,6,14,
19:17:11,286,286,978,1098,499,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,265,44,6,14,
19:17:12,285,285,978,1098,499,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,265,44,6,14,
19:17:12,282,282,960,1098,510,5,759,408,222,552,537,96,91,508,392,0,0,614,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,261,44,6,14,
19:17:14,282,282,974,1098,502,5,759,422,222,552,537,96,91,508,392,0,0,641,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,261,44,6,14,
19:17:15,283,283,976,1098,500,5,759,424,222,552,537,96,91,508,392,0,0,642,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,263,44,6,14,
19:17:16,284,284,977,1098,499,5,759,425,222,552,537,96,91,508,392,0,0,643,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,263,44,6,14,
19:17:16,282,282,963,1098,513,5,759,411,222,552,537,96,91,508,392,0,0,628,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,261,44,6,14,
19:17:18,281,281,961,1098,515,5,759,409,222,552,537,96,91,508,392,0,0,627,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,260,44,6,14,
19:17:19,286,286,966,1098,510,5,759,414,222,552,537,96,91,508,392,0,0,632,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,265,44,6,14,
19:17:20,285,285,965,1098,511,5,759,413,222,552,537,96,91,508,392,0,0,631,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,264,44,6,14,
19:17:20,283,283,945,1098,526,5,759,392,222,552,537,96,91,508,392,0,0,602,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,262,44,6,14,
19:17:22,283,283,964,1098,512,5,759,412,222,552,537,96,91,508,392,0,0,630,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,263,44,6,14,
19:17:23,285,285,966,1098,511,5,759,413,222,552,537,96,91,508,392,0,0,631,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,264,44,6,14,
19:17:24,286,285,966,1098,510,5,759,414,222,552,537,96,91,508,392,0,0,632,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,265,44,6,14,
19:17:24,283,282,963,1098,513,5,759,411,222,552,537,96,91,508,392,0,0,629,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,262,44,6,14,
19:17:26,283,283,964,1098,512,5,759,412,222,552,537,96,91,508,392,0,0,630,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245554,14,263,44,6,14,
19:17:27,286,286,966,1098,510,5,759,414,222,552,537,96,91,508,392,0,0,632,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,265,44,6,14,
19:17:28,285,285,966,1098,510,5,759,414,222,552,537,96,91,508,392,0,0,632,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245554,14,265,44,6,14,
19:17:29,282,308,893,1098,583,5,759,340,222,552,537,96,91,508,392,0,0,558,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,262,44,6,14,
19:17:30,259,259,940,1098,537,5,759,388,222,552,537,96,91,508,392,0,0,606,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,238,44,6,14,
19:17:31,282,282,964,1098,512,5,759,412,222,552,537,96,91,508,392,0,0,630,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,262,44,6,14,
19:17:32,289,288,970,1098,507,5,759,417,222,552,537,96,91,508,392,0,0,635,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,268,44,6,14,
19:17:33,288,288,970,1098,507,5,759,417,222,552,537,96,91,508,392,0,0,635,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,267,44,6,14,
19:17:33,286,286,968,1098,509,5,759,416,222,552,537,96,91,508,392,0,0,634,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,265,44,6,14,
19:17:35,283,282,964,1098,512,5,759,412,222,552,537,96,91,508,392,0,0,630,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,262,44,6,14,
19:17:36,287,287,964,1098,512,5,759,412,222,552,537,96,91,508,392,0,0,630,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,266,44,6,14,
19:17:37,289,289,970,1098,507,5,759,418,222,552,537,96,91,508,392,0,0,636,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,268,44,6,14,
19:17:37,287,286,968,1098,508,5,759,416,222,552,537,96,91,508,392,0,0,634,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,266,44,6,14,
19:17:39,281,281,963,1098,514,5,759,411,222,552,537,96,91,508,392,0,0,629,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,261,44,6,14,
19:17:40,289,289,970,1098,507,5,759,418,222,552,537,96,91,508,392,0,0,636,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,268,44,6,14,
19:17:41,288,288,970,1098,507,5,759,417,222,552,537,96,91,508,392,0,0,635,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,267,44,6,14,
19:17:41,285,285,968,1098,509,5,759,415,222,552,537,96,91,508,392,0,0,633,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,265,44,6,14,
19:17:43,282,282,963,1098,513,5,759,411,222,552,537,96,91,508,392,0,0,629,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,261,44,6,14,
19:17:44,288,288,969,1098,508,5,759,417,222,552,537,96,91,508,392,0,0,635,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,267,44,6,14,
19:17:45,288,288,970,1098,506,5,759,418,222,552,537,96,91,508,392,0,0,636,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,268,44,6,14,
19:17:45,286,286,968,1098,509,5,759,416,222,552,537,96,91,508,392,0,0,634,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,265,44,6,14,
19:17:47,282,282,961,1098,515,5,759,409,222,552,537,96,91,508,392,0,0,627,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,261,44,6,14,
19:17:48,289,289,970,1098,506,5,759,418,222,552,537,96,91,508,392,0,0,636,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,268,44,6,14,
19:17:49,288,288,970,1098,507,5,759,417,222,552,537,96,91,508,392,0,0,635,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,268,44,6,14,
19:17:49,287,286,968,1098,508,5,759,416,222,552,537,96,91,508,392,0,0,634,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,266,44,6,14,
19:17:51,282,282,964,1098,512,5,759,412,222,552,537,96,91,508,392,0,0,630,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,262,44,6,14,
19:17:52,288,288,969,1098,507,5,759,417,222,552,537,96,91,508,392,0,0,635,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,267,44,6,14,
19:17:53,288,288,969,1098,507,5,759,417,222,552,537,96,91,508,392,0,0,635,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,267,44,6,14,
19:17:53,287,287,969,1098,507,5,759,416,222,552,537,96,91,508,392,0,0,634,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,266,44,6,14,
19:17:55,282,282,964,1098,513,5,759,411,222,552,537,96,91,508,392,0,0,629,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,261,44,6,14,
19:17:56,287,287,969,1098,508,5,759,416,222,552,537,96,91,508,392,0,0,634,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,267,44,6,14,
19:17:57,288,288,969,1098,507,5,759,417,222,552,537,96,91,508,392,0,0,635,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,267,44,6,14,
19:17:58,294,290,979,1098,497,5,759,427,222,552,537,96,91,508,392,0,0,645,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,273,44,6,14,
19:17:58,265,262,951,1098,526,5,759,398,222,552,537,96,91,508,392,0,0,616,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,244,44,6,14,
19:18:00,213,210,897,1098,579,5,759,345,222,552,537,96,91,508,392,0,0,563,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,192,44,6,14,
19:18:00,281,257,960,1098,516,5,759,408,222,552,537,96,91,508,392,0,0,626,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,260,44,6,14,
19:18:02,282,282,964,1098,512,5,759,412,222,552,537,96,91,508,392,0,0,630,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,262,44,6,14,
19:18:03,281,281,963,1098,513,5,759,411,222,552,537,96,91,508,392,0,0,628,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,261,44,6,14,
19:18:03,284,285,920,1098,556,5,759,368,222,552,537,96,91,508,392,0,0,586,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,263,44,6,14,
19:18:05,283,283,964,1098,512,5,759,412,222,552,537,96,91,508,392,0,0,630,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,262,44,6,14,
19:18:06,284,284,966,1098,511,5,759,413,222,552,537,96,91,508,392,0,0,631,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,263,44,6,14,
19:18:07,284,284,965,1098,511,5,759,413,222,552,537,96,91,508,392,0,0,631,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,263,44,6,14,
19:18:07,283,283,935,1098,542,5,759,383,222,552,537,96,91,508,392,0,0,601,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,262,44,6,14,
19:18:09,297,297,978,1098,498,5,759,426,222,552,537,96,91,508,392,0,0,644,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,276,44,6,14,
19:18:10,285,285,967,1098,510,5,759,415,222,552,537,96,91,508,392,0,0,633,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,264,44,6,14,
19:18:11,286,286,967,1098,509,5,759,415,222,552,537,96,91,508,392,0,0,633,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,265,44,6,14,
19:18:11,283,282,964,1098,512,5,759,412,222,552,537,96,91,508,392,0,0,631,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,262,44,6,14,
19:18:13,284,284,965,1098,511,5,759,413,222,552,537,96,91,508,392,0,0,631,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,263,44,6,14,
19:18:14,290,290,971,1098,506,5,759,419,222,552,537,96,91,508,392,0,0,637,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,269,44,6,14,
19:18:15,288,288,969,1098,506,5,759,417,222,552,537,96,91,508,392,0,0,635,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,268,44,6,14,
19:18:15,287,286,968,1098,508,5,759,416,222,552,537,96,91,508,392,0,0,634,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,266,44,6,14,
19:18:17,284,284,966,1098,511,5,759,413,222,552,537,96,91,508,392,0,0,631,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,263,44,6,14,
19:18:18,289,289,970,1098,506,5,759,418,222,552,537,96,91,508,392,0,0,636,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,268,44,6,14,
19:18:19,289,289,970,1098,506,5,759,418,222,552,537,96,91,508,392,0,0,636,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,268,44,6,14,
19:18:19,287,287,969,1098,507,5,759,417,222,552,537,96,91,508,392,0,0,635,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,267,44,6,14,
19:18:21,282,282,963,1098,513,5,759,411,222,552,537,96,91,508,392,0,0,629,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,261,44,6,14,
19:18:22,289,289,970,1098,506,5,759,418,222,552,537,96,91,508,392,0,0,636,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,268,44,6,14,
19:18:23,288,288,970,1098,506,5,759,418,222,552,537,96,91,508,392,0,0,636,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,268,44,6,14,
19:18:23,287,286,968,1098,508,5,759,416,222,552,537,96,91,508,392,0,0,634,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,266,44,6,14,
19:18:25,284,284,962,1098,514,5,759,409,222,552,537,96,91,508,392,0,0,627,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,263,44,6,14,
19:18:26,289,289,970,1098,506,5,759,418,222,552,537,96,91,508,392,0,0,636,316,1,114,48,65,21,28,0,0,0,1908,53855,245759,118,245550,14,268,44,6,14,
19:18:27,288,288,970,1098,506,5,759,417,222,552,537,96,91,508,392,0,0,636,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,267,44,6,14,
19:18:28,285,285,967,1098,509,5,759,415,222,552,537,96,91,508,392,0,0,633,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,265,44,6,14,
19:18:29,282,282,963,1098,512,5,759,411,222,552,537,96,91,508,392,0,0,629,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,261,44,6,14,
19:18:30,288,288,969,1098,507,5,759,417,222,552,537,96,91,508,392,0,0,635,316,1,114,48,65,21,28,0,0,0,1908,53854,245759,118,245550,14,267,44,6,14,
